name;type;id;formulation;N;K;T_max;C;network_type;m_solution;solve_time;status;time_limit;objective;best_bound;best_int;mip_gap;Wp;gap;n_vars;n_cons;n_nodes;n_added_cuts;n_solutions;routes;timestamp;Z_TS;m;W_TS;CPU_sec;Z_CP;opt_gap;ts_vs_cp_gap;ts_vs_gh_gap
large_R25_K3T3;large;11,0;scf_cuts_2_start;25,0;3,0;3,0;12,0;R;15,0;65,02400016784668;2,0;60,0;0,5;0,5;0,5000000565306203;0,0;7,963942617585746;0,0;1378,0;1466,0;72346,0;0,0;2,0;Route of vehicle 1: ([0, 1, 20, 9, 3, 12, 0], 2.802821616306545) // Route of vehicle 2: ([0, 6, 16, 17, 5, 18, 0], 2.5793388113552895) // Route of vehicle 3: ([0, 21, 22, 15, 2, 13, 0], 2.5817821899239135);2023-09-12_23-23-39;0,5;15,0;8,1;74,0;0,5;0,0;0,0;74,8
small_RC12het_altimp2_K3T3;small;35,0;scf_start;12,0;3,0;3,0;4,0;RC;9,0;8,621000051498413;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;8,84879300015636;0,0;351,0;248,0;49618,0;0,0;1,0;Route of vehicle 1: ([0, 4, 3, 5, 2, 0], 2.965718670754616) // Route of vehicle 2: ([0, 8, 12, 10, 7, 0], 2.883074329401743) // Route of vehicle 3: ([0, 9, 0], 3.0);2023-09-12_23-34-59;;;;;;;;
small_R12het_altimp2_K2T2;small;1,0;scf_cuts_2_start;12,0;2,0;2,0;4,0;R;5,0;0,7619998455047607;2,0;60,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,0;3,632705910965716;0,0;351,0;392,0;170,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 7, 0], 1.7669690483727893);2023-09-12_23-39-13;;;;;;;;
small_R12het_altimp2_K2T3;small;2,0;scf_cuts_2_start;12,0;2,0;3,0;4,0;R;9,0;0,684999942779541;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;5,624533705024712;0,0;351,0;392,0;254,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 4, 0], 2.72611647262099) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-39-16;;;;;;;;
small_R12het_altimp2_K3T2;small;3,0;scf_cuts_2_start;12,0;3,0;2,0;4,0;R;7,0;0,7860000133514404;2,0;60,0;0,5;0,5;0,5;0,0;5,247884748050619;0,0;351,0;392,0;360,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575) // Route of vehicle 3: ([0, 7, 8, 0], 1.9889522849381167);2023-09-12_23-39-18;;;;;;;;
small_R12het_altimp2_K3T3;small;4,0;scf_cuts_2_start;12,0;3,0;3,0;4,0;R;11,0;5,78600001335144;2,0;60,0;0,8333333333333333;0,8333333333333334;0,8333333333333334;0,0;7,720463284777876;0,0;351,0;392,0;15223,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 11, 0], 2.5169751649275884) // Route of vehicle 2: ([0, 2, 4, 12, 3, 0], 2.9192052126498473) // Route of vehicle 3: ([0, 6, 5, 8, 7, 0], 2.28428290720044);2023-09-12_23-39-26;;;;;;;;
small_R12het_altimp3_K2T2;small;5,0;scf_cuts_2_start;12,0;2,0;2,0;6,0;R;4,0;0,0429999828338623;2,0;60,0;0,25;0,25;0,25;0,0;3,269295366046101;0,0;351,0;394,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-39-27;;;;;;;;
small_R12het_altimp3_K2T3;small;6,0;scf_cuts_2_start;12,0;2,0;3,0;6,0;R;9,0;0,6850001811981201;2,0;60,0;0,5;0,5;0,5;0,0;5,645179062587315;0,0;351,0;394,0;503,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 2, 0], 2.7467618301835923) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-39-29;;;;;;;;
small_R12het_altimp3_K3T2;small;7,0;scf_cuts_2_start;12,0;3,0;2,0;6,0;R;7,0;0,0150001049041748;2,0;60,0;0,5;0,5;0,5;0,0;5,247884748050619;0,0;351,0;394,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575) // Route of vehicle 3: ([0, 7, 8, 0], 1.9889522849381167);2023-09-12_23-39-31;;;;;;;;
small_R12het_altimp3_K3T3;small;8,0;scf_cuts_2_start;12,0;3,0;3,0;6,0;R;10,0;6,214999914169312;2,0;60,0;0,75;0,75;0,75;0,0;7,5312555150234015;0,0;351,0;394,0;24350,0;0,0;1,0;Route of vehicle 1: ([0, 1, 2, 0], 2.1929729134642413) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214) // Route of vehicle 3: ([0, 12, 3, 9, 0], 2.4398653691554397);2023-09-12_23-39-39;;;;;;;;
small_R12het_altimpinc2_K2T2;small;9,0;scf_cuts_2_start;12,0;2,0;2,0;5,0;R;5,0;1,0160000324249268;2,0;60,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,0;3,632705910965716;0,0;351,0;393,0;68,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 7, 0], 1.7669690483727893);2023-09-12_23-39-42;;;;;;;;
small_R12het_altimpinc2_K2T3;small;10,0;scf_cuts_2_start;12,0;2,0;3,0;5,0;R;9,0;0,4670000076293945;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;5,624533705024712;0,0;351,0;393,0;97,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 4, 0], 2.72611647262099) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-39-44;;;;;;;;
small_R12het_altimpinc2_K3T2;small;11,0;scf_cuts_2_start;12,0;3,0;2,0;5,0;R;7,0;0,7699999809265137;2,0;60,0;0,5;0,5;0,5;0,0;5,3740744593429;0,0;351,0;393,0;411,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 2, 6, 0], 1.5193853118118559) // Route of vehicle 3: ([0, 7, 8, 0], 1.9889522849381167);2023-09-12_23-39-46;;;;;;;;
small_R12het_altimpinc2_K3T3;small;12,0;scf_cuts_2_start;12,0;3,0;3,0;5,0;R;11,0;4,638000011444092;2,0;60,0;0,8333333333333333;0,8333333333333334;0,8333333333333334;0,0;7,720463284777876;0,0;351,0;393,0;16624,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 11, 0], 2.5169751649275884) // Route of vehicle 2: ([0, 2, 4, 12, 3, 0], 2.9192052126498473) // Route of vehicle 3: ([0, 6, 5, 8, 7, 0], 2.28428290720044);2023-09-12_23-39-52;;;;;;;;
small_R12het_altimpinc3_K2T2;small;13,0;scf_cuts_2_start;12,0;2,0;2,0;7,0;R;4,0;0,1119999885559082;2,0;60,0;0,25;0,25;0,25;0,0;3,269295366046101;0,0;351,0;395,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-39-54;;;;;;;;
small_R12het_altimpinc3_K2T3;small;14,0;scf_cuts_2_start;12,0;2,0;3,0;7,0;R;9,0;1,1640000343322754;2,0;60,0;0,5;0,5;0,5;0,0;5,645179062587315;0,0;351,0;395,0;1133,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 2, 0], 2.7467618301835923) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-39-56;;;;;;;;
small_R12het_altimpinc3_K3T2;small;15,0;scf_cuts_2_start;12,0;3,0;2,0;7,0;R;7,0;0,0659999847412109;2,0;60,0;0,5;0,5;0,5;0,0;5,247884748050619;0,0;351,0;395,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575) // Route of vehicle 3: ([0, 7, 8, 0], 1.9889522849381167);2023-09-12_23-39-58;;;;;;;;
small_R12het_altimpinc3_K3T3;small;16,0;scf_cuts_2_start;12,0;3,0;3,0;7,0;R;10,0;5,146000146865845;2,0;60,0;0,75;0,75;0,75;0,0;7,5312555150234015;0,0;351,0;395,0;15361,0;0,0;1,0;Route of vehicle 1: ([0, 1, 2, 0], 2.1929729134642413) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214) // Route of vehicle 3: ([0, 12, 3, 9, 0], 2.4398653691554397);2023-09-12_23-40-04;;;;;;;;
small_R12hom_alt2_K2T2;small;17,0;scf_cuts_2_start;12,0;2,0;2,0;2,0;R;4,0;0,2100000381469726;2,0;60,0;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,0;3,269295366046101;0,0;351,0;390,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-40-06;;;;;;;;
small_R12hom_alt2_K2T3;small;18,0;scf_cuts_2_start;12,0;2,0;3,0;2,0;R;8,0;0,2390000820159912;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;5,010683121204705;0,0;351,0;390,0;61,0;0,0;1,0;Route of vehicle 1: ([0, 7, 8, 5, 6, 0], 2.28428290720044) // Route of vehicle 2: ([0, 12, 3, 1, 10, 0], 2.726400214004265);2023-09-12_23-40-07;;;;;;;;
small_R12hom_alt2_K3T2;small;19,0;scf_cuts_2_start;12,0;3,0;2,0;2,0;R;6,0;0,4860000610351562;2,0;60,0;0,5;0,5;0,5;0,0;5,150320333636767;0,0;351,0;390,0;391,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 2, 12, 0], 1.8810249675906654) // Route of vehicle 3: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-40-09;;;;;;;;
small_R12hom_alt2_K3T3;small;20,0;scf_cuts_2_start;12,0;3,0;3,0;2,0;R;10,0;4,4730000495910645;2,0;60,0;0,8333333333333335;0,8333333333333335;0,8333333333333334;0,0;7,406993674656022;0,0;351,0;390,0;17693,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 11, 0], 2.5169751649275884) // Route of vehicle 2: ([0, 6, 5, 8, 7, 0], 2.28428290720044) // Route of vehicle 3: ([0, 12, 4, 3, 0], 2.605735602527993);2023-09-12_23-40-15;;;;;;;;
small_R12hom_alt3_K2T2;small;21,0;scf_cuts_2_start;12,0;2,0;2,0;3,0;R;4,0;0,121999979019165;2,0;60,0;0,25;0,25;0,25;0,0;3,790311055110383;0,0;351,0;391,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 2, 12, 0], 1.8810249675906654) // Route of vehicle 2: ([0, 6, 8, 0], 1.9092860875197177);2023-09-12_23-40-16;;;;;;;;
small_R12hom_alt3_K2T3;small;22,0;scf_cuts_2_start;12,0;2,0;3,0;3,0;R;9,0;0,0169999599456787;2,0;60,0;0,75;0,75;0,75;0,0;5,645179062587314;0,0;351,0;391,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 2, 12, 3, 1, 0], 2.746761830183592) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-40-17;;;;;;;;
small_R12hom_alt3_K3T2;small;23,0;scf_cuts_2_start;12,0;3,0;2,0;3,0;R;6,0;0,0239999294281005;2,0;60,0;0,5;0,5;0,5;0,0;5,150320333636767;0,0;351,0;391,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 2, 12, 0], 1.8810249675906654) // Route of vehicle 3: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-40-18;;;;;;;;
small_R12hom_alt3_K3T3;small;24,0;scf_cuts_2_start;12,0;3,0;3,0;3,0;R;10,0;6,240000009536743;2,0;60,0;0,75;0,75;0,75;0,0;7,300317028468588;0,0;351,0;391,0;19779,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 11, 0], 2.5169751649275884) // Route of vehicle 2: ([0, 2, 12, 3, 0], 2.4990589563405603) // Route of vehicle 3: ([0, 6, 5, 8, 7, 0], 2.28428290720044);2023-09-12_23-40-26;;;;;;;;
small_R12hom_imp2_K2T2;small;25,0;scf_cuts_2_start;12,0;2,0;2,0;2,0;R;5,0;0,2100000381469726;2,0;60,0;0,4;0,4;0,4;0,0;3,775022950112645;0,0;351,0;390,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 0], 1.8657368625929267) // Route of vehicle 2: ([0, 6, 8, 0], 1.9092860875197177);2023-09-12_23-40-28;;;;;;;;
small_R12hom_imp2_K2T3;small;26,0;scf_cuts_2_start;12,0;2,0;3,0;2,0;R;9,0;0,3980000019073486;2,0;60,0;0,7142857142857143;0,7142857142857143;0,7142857142857143;0,0;5,624533705024712;0,0;351,0;390,0;23,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 12, 4, 0], 2.72611647262099) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-40-30;;;;;;;;
small_R12hom_imp2_K3T2;small;27,0;scf_cuts_2_start;12,0;3,0;2,0;2,0;R;7,0;1,0399999618530271;2,0;60,0;0,5714285714285714;0,5714285714285714;0,5714285714285714;0,0;5,374074459342899;0,0;351,0;390,0;9,0;0,0;1,0;Route of vehicle 1: ([0, 2, 6, 0], 1.5193853118118559) // Route of vehicle 2: ([0, 7, 8, 0], 1.9889522849381167) // Route of vehicle 3: ([0, 12, 3, 1, 0], 1.8657368625929265);2023-09-12_23-40-32;;;;;;;;
small_R12hom_imp2_K3T3;small;28,0;scf_cuts_2_start;12,0;3,0;3,0;2,0;R;11,0;4,689000129699707;2,0;60,0;0,8571428571428571;0,8571428571428571;0,8571428571428571;0,0;8,018516851800547;0,0;351,0;390,0;23219,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 11, 7, 0], 2.6060479573642414) // Route of vehicle 2: ([0, 6, 5, 8, 2, 0], 2.9726035252808645) // Route of vehicle 3: ([0, 12, 3, 9, 0], 2.4398653691554397);2023-09-12_23-40-38;;;;;;;;
small_R12hom_imp3_K2T2;small;29,0;scf_cuts_2_start;12,0;2,0;2,0;3,0;R;4,0;0,1159999370574951;2,0;60,0;0,25;0,25;0,25;0,0;3,269295366046101;0,0;351,0;391,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-40-39;;;;;;;;
small_R12hom_imp3_K2T3;small;30,0;scf_cuts_2_start;12,0;2,0;3,0;3,0;R;8,0;1,4769999980926514;2,0;60,0;0,5;0,5;0,5;0,0;5,078946660780985;0,0;351,0;391,0;1855,0;0,0;1,0;Route of vehicle 1: ([0, 1, 12, 3, 0], 2.1805294283772634) // Route of vehicle 2: ([0, 6, 5, 8, 7, 10, 0], 2.8984172324037214);2023-09-12_23-40-42;;;;;;;;
small_R12hom_imp3_K3T2;small;31,0;scf_cuts_2_start;12,0;3,0;2,0;3,0;R;6,0;0,0210001468658447;2,0;60,0;0,5;0,5;0,5;0,0;4,887329354795996;0,0;351,0;391,0;1,0;0,0;1,0;Route of vehicle 1: ([0, 1, 10, 0], 1.8760997655265264) // Route of vehicle 2: ([0, 3, 12, 0], 1.618033988749895) // Route of vehicle 3: ([0, 6, 5, 0], 1.393195600519575);2023-09-12_23-40-43;;;;;;;;
small_R12hom_imp3_K3T3;small;32,0;scf_cuts_2_start;12,0;3,0;3,0;3,0;R;11,0;4,707000017166138;2,0;60,0;0,75;0,75;0,75;0,0;8,060392948716945;0,0;351,0;391,0;19994,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 9, 0], 2.5602462392484364) // Route of vehicle 2: ([0, 5, 8, 7, 10, 0], 2.8795901737567) // Route of vehicle 3: ([0, 6, 2, 4, 12, 0], 2.620556535711809);2023-09-12_23-40-49;;;;;;;;
small_RC12het_altimp2_K2T3;small;33,0;scf_cuts_2_start;12,0;2,0;3,0;4,0;RC;7,0;0,5039999485015869;2,0;60,0;0,5;0,5;0,5;0,0;5,764423776393384;0,0;351,0;392,0;1683,0;0,0;1,0;Route of vehicle 1: ([0, 2, 3, 5, 0], 2.8960914834266642) // Route of vehicle 2: ([0, 10, 12, 8, 7, 0], 2.868332292966719);2023-09-12_23-40-51;;;;;;;;
small_RC12het_altimp2_K2T4;small;34,0;scf_cuts_2_start;12,0;2,0;4,0;4,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;6,510667484433409;0,0;351,0;392,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 3, 4, 1, 0], 3.0963479069215634) // Route of vehicle 2: ([0, 10, 12, 8, 7, 6, 9, 11, 0], 3.4143195775118445);2023-09-12_23-40-52;;;;;;;;
small_RC12het_altimp2_K3T3;small;35,0;scf_cuts_2_start;12,0;3,0;3,0;4,0;RC;9,0;7,771999835968018;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;8,84879300015636;0,0;351,0;392,0;35788,0;0,0;1,0;Route of vehicle 1: ([0, 4, 3, 5, 2, 0], 2.965718670754616) // Route of vehicle 2: ([0, 8, 12, 10, 7, 0], 2.883074329401743) // Route of vehicle 3: ([0, 9, 0], 3.0);2023-09-12_23-41-01;;;;;;;;
small_RC12het_altimp2_K3T4;small;36,0;scf_cuts_2_start;12,0;3,0;4,0;4,0;RC;12,0;0,0009999275207519;2,0;60,0;1,0;1,0;1,0;0,0;9,001647210312317;0,0;351,0;392,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 3, 4, 5, 2, 1, 0], 3.312421031269885) // Route of vehicle 2: ([0, 10, 8, 7, 9, 11, 6, 0], 3.352086426648019) // Route of vehicle 3: ([0, 12, 0], 2.337139752394414);2023-09-12_23-41-03;;;;;;;;
small_RC12het_altimp3_K2T3;small;37,0;scf_cuts_2_start;12,0;2,0;3,0;6,0;RC;8,0;0,4029998779296875;2,0;60,0;0,5;0,5;0,5;0,0;5,803406583151294;0,0;351,0;394,0;402,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 0], 2.888303482270146) // Route of vehicle 2: ([0, 10, 8, 12, 7, 0], 2.915103100881147);2023-09-12_23-41-05;;;;;;;;
small_RC12het_altimp3_K2T4;small;38,0;scf_cuts_2_start;12,0;2,0;4,0;6,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;6,568448184268654;0,0;351,0;394,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 1, 0], 3.042171882783074) // Route of vehicle 2: ([0, 10, 8, 12, 7, 6, 11, 9, 0], 3.5262763014855785);2023-09-12_23-41-06;;;;;;;;
small_RC12het_altimp3_K3T3;small;39,0;scf_cuts_2_start;12,0;3,0;3,0;6,0;RC;8,0;9,171000003814695;2,0;60,0;0,5;0,5;0,5;0,0;8,7691588333165;0,0;351,0;394,0;32540,0;0,0;3,0;Route of vehicle 1: ([0, 1, 5, 2, 0], 2.987151482538196) // Route of vehicle 2: ([0, 9, 0], 3.0) // Route of vehicle 3: ([0, 10, 12, 7, 8, 0], 2.782007350778302);2023-09-12_23-41-17;;;;;;;;
small_RC12het_altimp3_K3T4;small;40,0;scf_cuts_2_start;12,0;3,0;4,0;6,0;RC;12,0;0,0009999275207519;2,0;60,0;1,0;1,0;1,0;0,0;8,725483795415306;0,0;351,0;394,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 1, 0], 3.042171882783074) // Route of vehicle 2: ([0, 10, 8, 7, 6, 11, 9, 0], 3.346172160237817) // Route of vehicle 3: ([0, 12, 0], 2.337139752394414);2023-09-12_23-41-19;;;;;;;;
small_RC12het_altimpinc2_K2T3;small;41,0;scf_cuts_2_start;12,0;2,0;3,0;5,0;RC;8,0;0,5199999809265137;2,0;60,0;0,5;0,5;0,5;0,0;5,834050963721336;0,0;351,0;393,0;1182,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 3, 4, 0], 2.965718670754616) // Route of vehicle 2: ([0, 10, 12, 8, 7, 0], 2.868332292966719);2023-09-12_23-41-21;;;;;;;;
small_RC12het_altimpinc2_K2T4;small;42,0;scf_cuts_2_start;12,0;2,0;4,0;5,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;6,527591642764428;0,0;351,0;393,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 1, 0], 3.042171882783074) // Route of vehicle 2: ([0, 10, 12, 8, 7, 9, 11, 6, 0], 3.485419759981353);2023-09-12_23-41-22;;;;;;;;
small_RC12het_altimpinc2_K3T3;small;43,0;scf_cuts_2_start;12,0;3,0;3,0;5,0;RC;9,0;10,736000061035156;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;8,856676335987611;0,0;351,0;393,0;56178,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 5, 2, 0], 2.988344043020891) // Route of vehicle 2: ([0, 9, 0], 3.0) // Route of vehicle 3: ([0, 10, 12, 8, 7, 0], 2.868332292966719);2023-09-12_23-41-34;;;;;;;;
small_RC12het_altimpinc2_K3T4;small;44,0;scf_cuts_2_start;12,0;3,0;4,0;5,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;8,785574085963997;0,0;351,0;393,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 3, 4, 1, 0], 3.0963479069215634) // Route of vehicle 2: ([0, 10, 8, 7, 9, 11, 6, 0], 3.352086426648019) // Route of vehicle 3: ([0, 12, 0], 2.337139752394414);2023-09-12_23-41-36;;;;;;;;
small_RC12het_altimpinc3_K2T3;small;45,0;scf_cuts_2_start;12,0;2,0;3,0;7,0;RC;8,0;0,3220000267028808;2,0;60,0;0,5;0,5;0,5;0,0;5,803406583151294;0,0;351,0;395,0;307,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 0], 2.888303482270146) // Route of vehicle 2: ([0, 10, 8, 12, 7, 0], 2.915103100881147);2023-09-12_23-41-38;;;;;;;;
small_RC12het_altimpinc3_K2T4;small;46,0;scf_cuts_2_start;12,0;2,0;4,0;7,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;6,568448184268654;0,0;351,0;395,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 1, 0], 3.042171882783074) // Route of vehicle 2: ([0, 10, 8, 12, 7, 6, 11, 9, 0], 3.5262763014855785);2023-09-12_23-41-39;;;;;;;;
small_RC12het_altimpinc3_K3T3;small;47,0;scf_cuts_2_start;12,0;3,0;3,0;7,0;RC;9,0;20,210000038146973;2,0;60,0;0,5;0,5;0,5;0,0;8,372641999009305;0,0;351,0;395,0;84706,0;0,0;1,0;Route of vehicle 1: ([0, 1, 0], 2.5385910352879697) // Route of vehicle 2: ([0, 2, 5, 3, 4, 0], 2.965718670754616) // Route of vehicle 3: ([0, 10, 12, 8, 7, 0], 2.868332292966719);2023-09-12_23-42-02;;;;;;;;
small_RC12het_altimpinc3_K3T4;small;48,0;scf_cuts_2_start;12,0;3,0;4,0;7,0;RC;12,0;0,0009999275207519;2,0;60,0;1,0;1,0;1,0;0,0;8,841214095069962;0,0;351,0;395,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 1, 0], 2.5385910352879697) // Route of vehicle 2: ([0, 2, 5, 4, 3, 0], 2.888303482270146) // Route of vehicle 3: ([0, 10, 12, 8, 7, 6, 9, 11, 0], 3.4143195775118445);2023-09-12_23-42-04;;;;;;;;
small_RC12hom_alt2_K2T3;small;49,0;scf_cuts_2_start;12,0;2,0;3,0;2,0;RC;8,0;0,6400001049041748;2,0;60,0;0,5;0,5;0,5;0,0;5,756635775236866;0,0;351,0;390,0;1286,0;0,0;1,0;Route of vehicle 1: ([0, 3, 4, 5, 2, 0], 2.888303482270146) // Route of vehicle 2: ([0, 7, 8, 12, 10, 0], 2.868332292966719);2023-09-12_23-42-05;;;;;;;;
small_RC12hom_alt2_K2T4;small;50,0;scf_cuts_2_start;12,0;2,0;4,0;2,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;7,12000092398014;0,0;351,0;390,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 3, 4, 5, 2, 1, 0], 3.312421031269885) // Route of vehicle 2: ([0, 7, 8, 12, 10, 9, 11, 6, 0], 3.8075798927102555);2023-09-12_23-42-07;;;;;;;;
small_RC12hom_alt2_K3T3;small;51,0;scf_cuts_2_start;12,0;3,0;3,0;2,0;RC;8,0;13,071999788284302;2,0;60,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,0;8,358776567997893;0,0;351,0;390,0;56517,0;0,0;1,0;Route of vehicle 1: ([0, 2, 5, 4, 3, 0], 2.888303482270146) // Route of vehicle 2: ([0, 8, 10, 12, 0], 2.4704730857277473) // Route of vehicle 3: ([0, 9, 0], 3.0);2023-09-12_23-42-22;;;;;;;;
small_RC12hom_alt2_K3T4;small;52,0;scf_cuts_2_start;12,0;3,0;4,0;2,0;RC;12,0;0,0009999275207519;2,0;60,0;1,0;1,0;1,0;0,0;9,334449348741789;0,0;351,0;390,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 2, 4, 3, 1, 5, 0], 3.391632913167662) // Route of vehicle 2: ([0, 10, 8, 7, 0], 2.734998959633386) // Route of vehicle 3: ([0, 12, 11, 9, 6, 0], 3.2078174759407423);2023-09-12_23-42-24;;;;;;;;
small_RC12hom_alt3_K2T3;small;53,0;scf_cuts_2_start;12,0;2,0;3,0;3,0;RC;8,0;0,4820001125335693;2,0;60,0;0,5;0,5;0,5;0,0;5,791912878851484;0,0;351,0;391,0;156,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 5, 2, 0], 2.988344043020891) // Route of vehicle 2: ([0, 12, 10, 8, 7, 0], 2.8035688358305926);2023-09-12_23-42-26;;;;;;;;
small_RC12hom_alt3_K2T4;small;54,0;scf_cuts_2_start;12,0;2,0;4,0;3,0;RC;12,0;0,0;2,0;60,0;1,0;1,0;1,0;0,0;6,893641199279406;0,0;351,0;391,0;0,0;0,0;1,0;Route of vehicle 1: ([0, 1, 3, 5, 4, 2, 0], 3.2240463034164066) // Route of vehicle 2: ([0, 12, 10, 8, 6, 9, 7, 11, 0], 3.669594895862999);2023-09-12_23-42-27;;;;;;;;
small_RC12hom_alt3_K3T3;small;55,0;scf_cuts_2_start;12,0;3,0;3,0;3,0;RC;7,0;8,342000007629395;2,0;60,0;0,5;0,5;0,5;0,0;8,485636980573997;0,0;351,0;391,0;22103,0;0,0;3,0;Route of vehicle 1: ([0, 5, 2, 0], 2.688887593360671) // Route of vehicle 2: ([0, 9, 0], 3.0) // Route of vehicle 3: ([0, 12, 7, 10, 8, 0], 2.7967493872133256);2023-09-12_23-42-37;;;;;;;;
